user_id,variant,session_duration,pages_viewed,converted,revenue,platform,user_type
user_4854,control,309.0,2,0,0.0,iOS,returning
user_4855,control,93.6,4,0,0.0,Web,returning
user_4856,control,120.6,3,0,0.0,Web,new
user_4857,control,221.5,2,0,0.0,Web,new
user_4858,control,315.8,3,0,0.0,Web,returning
user_4859,control,219.0,3,0,0.0,iOS,returning
user_4860,control,136.9,8,0,0.0,iOS,new
user_4861,control,123.9,6,0,0.0,Web,returning
user_4862,control,262.4,2,0,0.0,Android,returning
user_4863,control,27.4,2,0,0.0,Web,returning
user_4864,control,174.0,3,0,0.0,iOS,new
user_4865,control,223.0,5,1,39.19,Android,new
user_4866,control,193.8,4,0,0.0,Android,new
user_4867,control,80.5,7,0,0.0,iOS,new
user_4868,control,154.6,3,0,0.0,Android,new
user_4869,control,175.3,8,0,0.0,Web,new
user_4870,control,208.1,6,0,0.0,Web,returning
user_4871,control,184.4,3,0,0.0,iOS,returning
user_4872,control,151.8,5,0,0.0,Android,new
user_4873,control,66.0,6,0,0.0,Android,new
user_4874,control,276.1,4,0,0.0,Web,new
user_4875,control,76.7,6,0,0.0,Android,returning
user_4876,control,143.3,2,0,0.0,Android,returning
user_4877,control,212.3,5,0,0.0,Web,new
user_4878,control,61.2,3,0,0.0,Web,new
user_4879,control,254.0,5,0,0.0,iOS,returning
user_4880,control,213.8,3,0,0.0,iOS,returning
user_4881,control,198.7,1,0,0.0,Android,new
user_4882,control,200.8,6,1,34.5,Android,new
user_4883,control,170.2,6,0,0.0,Android,returning
user_4884,control,112.3,9,0,0.0,iOS,returning
user_4885,control,183.0,4,0,0.0,iOS,new
user_4886,control,169.1,4,0,0.0,Web,returning
user_4887,control,143.4,6,0,0.0,Android,new
user_4888,control,296.4,6,0,0.0,Android,returning
user_4889,control,146.3,5,1,86.0,Web,new
user_4890,control,161.2,10,0,0.0,Android,returning
user_4891,control,218.4,5,0,0.0,Web,returning
user_4892,control,211.2,6,0,0.0,iOS,returning
user_4893,control,177.7,2,0,0.0,iOS,new
user_4894,control,267.5,1,0,0.0,Web,new
user_4895,control,260.9,7,0,0.0,Web,new
user_4896,control,67.4,6,0,0.0,iOS,returning
user_4897,control,132.3,4,0,0.0,Web,returning
user_4898,control,143.5,3,0,0.0,Android,new
user_4899,control,248.1,1,0,0.0,iOS,returning
user_4900,control,124.9,5,0,0.0,Android,returning
user_4901,control,204.7,2,1,34.81,Web,returning
user_4902,control,186.0,4,0,0.0,Android,returning
user_4903,control,191.0,2,0,0.0,Android,new
user_4904,control,262.4,4,0,0.0,Web,returning
user_4905,control,207.6,3,0,0.0,Android,new
user_4906,control,171.1,8,0,0.0,Web,returning
user_4907,control,207.5,6,1,69.29,iOS,new
user_4908,control,156.4,8,0,0.0,Android,new
user_4909,control,200.5,6,0,0.0,Web,returning
user_4910,control,235.3,5,0,0.0,Android,new
user_4911,control,244.5,8,0,0.0,Web,new
user_4912,control,166.0,3,0,0.0,Android,returning
user_4913,control,104.3,2,0,0.0,Android,new
user_4914,control,198.3,3,0,0.0,iOS,new
user_4915,control,220.2,6,0,0.0,Web,new
user_4916,control,184.0,4,0,0.0,Web,new
user_4917,control,136.6,6,0,0.0,Android,new
user_4918,control,200.4,6,0,0.0,Web,new
user_4919,control,207.2,9,0,0.0,Android,returning
user_4920,control,188.7,6,0,0.0,Web,new
user_4921,control,143.9,8,0,0.0,iOS,new
user_4922,control,160.6,6,0,0.0,Android,returning
user_4923,control,300.0,3,0,0.0,iOS,new
user_4924,control,175.1,6,0,0.0,iOS,returning
user_4925,control,206.6,5,0,0.0,Web,returning
user_4926,control,157.2,3,0,0.0,iOS,returning
user_4927,control,204.1,4,0,0.0,iOS,new
user_4928,control,236.9,3,0,0.0,iOS,new
user_4929,control,173.3,8,0,0.0,Android,returning
user_4930,control,210.7,7,0,0.0,Android,new
user_4931,control,260.0,1,0,0.0,Web,returning
user_4932,control,265.5,2,0,0.0,Web,new
user_4933,control,252.4,6,0,0.0,Android,returning
user_4934,control,195.7,1,0,0.0,Android,returning
user_4935,control,122.7,3,0,0.0,Android,new
user_4936,control,163.3,2,0,0.0,iOS,new
user_4937,control,192.3,8,1,46.46,iOS,new
user_4938,control,134.6,4,0,0.0,Android,new
user_4939,control,153.1,4,0,0.0,iOS,returning
user_4940,control,138.2,5,0,0.0,Android,new
user_4941,control,105.7,5,0,0.0,Web,new
user_4942,control,142.7,4,0,0.0,Android,returning
user_4943,control,128.0,6,0,0.0,Web,returning
user_4944,control,215.1,1,0,0.0,Android,new
user_4945,control,257.6,8,0,0.0,iOS,returning
user_4946,control,164.6,1,0,0.0,iOS,new
user_4947,control,91.4,7,0,0.0,Android,new
user_4948,control,137.2,4,0,0.0,Android,returning
user_4949,control,204.4,2,0,0.0,iOS,new
user_4950,control,115.8,4,0,0.0,iOS,new
user_4951,control,172.5,3,0,0.0,iOS,new
user_4952,control,251.8,7,0,0.0,iOS,returning
user_4953,control,231.1,2,0,0.0,Android,new
user_4954,control,165.3,8,1,26.53,iOS,new
user_4955,control,220.6,7,0,0.0,Web,new
user_4956,control,213.4,6,0,0.0,Web,new
user_4957,control,199.1,4,0,0.0,iOS,returning
user_4958,control,141.1,3,0,0.0,iOS,new
user_4959,control,166.3,5,0,0.0,iOS,returning
user_4960,control,103.8,7,0,0.0,Android,new
user_4961,control,139.6,3,0,0.0,Android,new
user_4962,control,267.0,2,0,0.0,iOS,returning
user_4963,control,206.0,1,0,0.0,iOS,returning
user_4964,control,225.1,6,0,0.0,Web,returning
user_4965,control,238.1,4,0,0.0,iOS,returning
user_4966,control,173.7,4,0,0.0,Web,returning
user_4967,control,203.6,8,0,0.0,Web,returning
user_4968,control,129.1,3,0,0.0,Web,new
user_4969,control,286.4,6,0,0.0,Web,new
user_4970,control,147.3,5,0,0.0,Web,new
user_4971,control,123.9,7,0,0.0,iOS,new
user_4972,control,195.7,5,0,0.0,iOS,new
user_4973,control,284.3,4,0,0.0,Android,new
user_4974,control,139.5,6,0,0.0,iOS,new
user_4975,control,271.6,6,0,0.0,Web,returning
user_4976,control,198.6,3,0,0.0,Android,new
user_4977,control,164.9,4,0,0.0,Web,returning
user_4978,control,75.5,7,1,33.11,iOS,returning
user_4979,control,147.0,5,0,0.0,Android,returning
user_4980,control,125.9,3,0,0.0,Web,new
user_4981,control,150.8,4,0,0.0,Android,returning
user_4982,control,300.2,7,0,0.0,iOS,returning
user_4983,control,134.3,1,0,0.0,Web,returning
user_4984,control,134.2,5,0,0.0,Web,new
user_4985,control,221.8,5,0,0.0,Web,new
user_4986,control,307.9,2,0,0.0,iOS,returning
user_4987,control,204.9,7,0,0.0,Web,new
user_4988,control,214.5,3,0,0.0,Web,returning
user_4989,control,206.2,4,0,0.0,Web,new
user_4990,control,127.6,3,0,0.0,Android,new
user_4991,control,184.1,4,0,0.0,Android,returning
user_4992,control,189.0,1,0,0.0,Android,new
user_4993,control,131.0,5,0,0.0,Web,new
user_4994,control,239.3,6,0,0.0,iOS,returning
user_4995,control,259.7,5,0,0.0,iOS,new
user_4996,control,172.5,5,0,0.0,Web,returning
user_4997,control,310.0,1,0,0.0,iOS,returning
user_4998,control,169.2,4,0,0.0,Web,new
user_4999,control,248.4,3,0,0.0,Android,returning
user_5000,test,219.5,7,0,0.0,Android,new
user_5001,test,232.3,3,1,99.89,iOS,returning
user_5002,test,125.1,7,0,0.0,Android,new
user_5003,test,231.5,3,0,0.0,Android,new
user_5004,test,72.9,4,0,0.0,iOS,new
user_5005,test,113.9,4,0,0.0,Android,returning
user_5006,test,329.1,5,0,0.0,iOS,returning
user_5007,test,284.8,7,0,0.0,Android,returning
user_5008,test,233.1,3,0,0.0,Web,new
user_5009,test,135.1,5,0,0.0,iOS,new
user_5010,test,154.7,3,0,0.0,Android,new
user_5011,test,190.8,3,0,0.0,Android,returning
user_5012,test,173.1,3,0,0.0,Android,new
user_5013,test,115.5,8,0,0.0,Android,new
user_5014,test,246.3,8,0,0.0,Web,new
user_5015,test,247.5,5,0,0.0,Web,new
user_5016,test,223.3,5,1,121.96,iOS,returning
user_5017,test,145.4,6,0,0.0,Android,new
user_5018,test,176.1,2,0,0.0,Web,returning
user_5019,test,91.9,8,0,0.0,Web,new
user_5020,test,209.6,8,0,0.0,Web,returning
user_5021,test,153.3,5,1,96.4,Web,returning
user_5022,test,97.3,5,0,0.0,iOS,returning
user_5023,test,196.8,3,0,0.0,Android,returning
user_5024,test,198.4,3,0,0.0,Android,returning
user_5025,test,232.0,2,0,0.0,Web,new
user_5026,test,269.0,7,1,79.01,Android,new
user_5027,test,131.4,9,0,0.0,Android,returning
user_5028,test,121.1,5,0,0.0,Android,new
user_5029,test,238.5,3,0,0.0,Web,new
user_5030,test,151.1,1,0,0.0,iOS,new
user_5031,test,118.1,5,0,0.0,iOS,new
user_5032,test,160.7,5,0,0.0,Android,returning
user_5033,test,156.6,4,0,0.0,iOS,returning
user_5034,test,186.1,1,0,0.0,Web,new
user_5035,test,217.9,7,0,0.0,Android,returning
user_5036,test,260.4,4,0,0.0,Web,new
user_5037,test,173.6,3,0,0.0,Android,new
user_5038,test,263.3,5,0,0.0,Web,new
user_5039,test,242.5,5,0,0.0,Web,new
user_5040,test,92.9,6,0,0.0,Web,returning
user_5041,test,77.2,8,0,0.0,Web,returning
user_5042,test,209.9,6,0,0.0,iOS,new
user_5043,test,109.7,5,0,0.0,iOS,new
user_5044,test,174.7,8,0,0.0,Android,new
user_5045,test,191.7,3,0,0.0,Web,returning
user_5046,test,249.9,5,0,0.0,iOS,returning
user_5047,test,213.3,3,0,0.0,iOS,returning
user_5048,test,152.7,8,0,0.0,Android,new
user_5049,test,206.4,8,0,0.0,Web,new
user_5050,test,179.5,3,0,0.0,Android,returning
user_5051,test,245.6,5,0,0.0,Android,returning
user_5052,test,163.6,7,0,0.0,Android,new
user_5053,test,106.8,4,0,0.0,iOS,returning
user_5054,test,177.5,4,0,0.0,Android,new
user_5055,test,184.3,5,0,0.0,Android,returning
user_5056,test,150.1,4,1,71.6,iOS,returning
user_5057,test,171.9,5,0,0.0,Android,returning
user_5058,test,71.0,4,0,0.0,Android,returning
user_5059,test,115.5,5,0,0.0,iOS,new
user_5060,test,251.7,3,0,0.0,Web,new
user_5061,test,189.9,6,0,0.0,Android,returning
user_5062,test,264.8,3,0,0.0,iOS,new
user_5063,test,257.5,5,1,50.94,iOS,new
user_5064,test,134.5,3,0,0.0,iOS,returning
user_5065,test,208.9,7,0,0.0,Android,new
user_5066,test,238.1,3,0,0.0,iOS,returning
user_5067,test,191.4,6,0,0.0,Android,returning
user_5068,test,149.5,7,0,0.0,Android,returning
user_5069,test,256.4,4,0,0.0,Android,new
user_5070,test,142.1,4,0,0.0,Web,returning
user_5071,test,210.6,4,0,0.0,iOS,returning
user_5072,test,224.6,7,0,0.0,Android,new
user_5073,test,238.2,4,0,0.0,iOS,returning
user_5074,test,153.7,6,0,0.0,iOS,returning
user_5075,test,239.3,3,0,0.0,Web,new
user_5076,test,248.0,3,0,0.0,iOS,new
user_5077,test,196.6,7,0,0.0,iOS,returning
user_5078,test,103.3,7,0,0.0,Android,new
user_5079,test,193.5,2,0,0.0,iOS,new
user_5080,test,289.1,5,0,0.0,Web,returning
user_5081,test,339.2,2,0,0.0,iOS,returning
user_5082,test,156.2,3,0,0.0,Android,new
user_5083,test,312.2,5,0,0.0,Android,returning
user_5084,test,172.7,6,0,0.0,Web,returning
user_5085,test,203.6,7,0,0.0,iOS,new
user_5086,test,249.4,9,0,0.0,iOS,new
user_5087,test,240.6,6,0,0.0,Web,new
user_5088,test,212.1,5,0,0.0,Web,new
user_5089,test,274.7,5,0,0.0,iOS,returning
user_5090,test,266.9,3,0,0.0,Web,new
user_5091,test,191.4,3,0,0.0,Android,returning
user_5092,test,140.0,6,0,0.0,Android,returning
user_5093,test,229.6,6,0,0.0,Android,new
user_5094,test,227.9,5,0,0.0,Android,new
user_5095,test,226.3,5,0,0.0,Web,new
user_5096,test,127.3,5,0,0.0,Web,new
user_5097,test,205.9,7,0,0.0,iOS,returning
user_5098,test,181.2,6,0,0.0,Android,new
user_5099,test,190.4,7,0,0.0,Web,returning
user_5100,test,227.6,7,0,0.0,iOS,returning
user_5101,test,277.9,4,0,0.0,iOS,new
user_5102,test,216.1,6,0,0.0,Web,new
user_5103,test,66.4,5,0,0.0,iOS,new
user_5104,test,309.1,7,0,0.0,iOS,returning
user_5105,test,172.6,7,1,47.89,iOS,returning
user_5106,test,138.0,4,0,0.0,iOS,new
user_5107,test,244.3,5,0,0.0,Android,returning
user_5108,test,160.6,8,0,0.0,Web,returning
user_5109,test,180.7,5,0,0.0,Web,new
user_5110,test,164.9,5,0,0.0,iOS,returning
user_5111,test,178.9,6,0,0.0,iOS,returning
user_5112,test,200.9,5,0,0.0,Android,new
user_5113,test,248.9,5,0,0.0,Android,returning
user_5114,test,234.6,7,0,0.0,Android,returning
user_5115,test,114.7,6,1,24.71,Web,returning
user_5116,test,146.2,4,0,0.0,iOS,returning
user_5117,test,149.3,4,1,18.17,iOS,new
user_5118,test,296.1,7,1,31.0,Web,returning
user_5119,test,98.2,5,0,0.0,iOS,returning
user_5120,test,209.4,8,0,0.0,Web,new
user_5121,test,128.7,8,0,0.0,Android,new
user_5122,test,217.1,1,0,0.0,Android,returning
user_5123,test,230.9,6,0,0.0,Android,returning
user_5124,test,150.1,5,0,0.0,Android,new
user_5125,test,269.0,6,0,0.0,iOS,new
user_5126,test,163.8,3,0,0.0,iOS,returning
user_5127,test,213.8,5,0,0.0,Android,returning
user_5128,test,203.5,6,0,0.0,iOS,returning
user_5129,test,241.4,5,0,0.0,Android,new
user_5130,test,132.5,5,0,0.0,iOS,new
user_5131,test,215.4,1,0,0.0,Web,new
user_5132,test,88.0,6,0,0.0,iOS,new
user_5133,test,260.3,5,0,0.0,Android,new
user_5134,test,184.2,5,0,0.0,iOS,returning
user_5135,test,168.0,4,0,0.0,Android,new
user_5136,test,176.4,4,0,0.0,Web,new
user_5137,test,87.0,7,0,0.0,iOS,new
user_5138,test,282.3,7,0,0.0,Web,returning
user_5139,test,207.8,6,0,0.0,Web,returning
user_5140,test,168.4,6,0,0.0,Android,returning
user_5141,test,182.2,5,0,0.0,Web,new
user_5142,test,249.8,6,0,0.0,Android,new
user_5143,test,217.3,5,0,0.0,Android,returning
user_5144,test,123.1,4,0,0.0,Web,new
user_5145,test,217.0,4,0,0.0,iOS,returning
user_5146,test,82.2,4,0,0.0,iOS,returning
user_5147,test,197.0,3,0,0.0,Web,new
user_5148,test,225.3,4,0,0.0,Web,new
user_5149,test,186.9,4,0,0.0,Web,returning
user_5150,test,206.0,9,0,0.0,Android,new
user_5151,test,116.0,6,0,0.0,iOS,returning
user_5152,test,237.6,5,0,0.0,Android,returning
user_5153,test,192.6,4,0,0.0,Android,returning
user_5154,test,76.3,1,1,94.06,iOS,new
user_5155,test,213.5,7,0,0.0,Web,new
user_5156,test,301.5,1,0,0.0,Web,new
user_5157,test,168.9,5,1,77.14,Web,returning
user_5158,test,221.7,6,0,0.0,Web,returning
user_5159,test,176.3,2,0,0.0,Android,new
user_5160,test,184.9,9,0,0.0,Android,returning
user_5161,test,188.7,8,0,0.0,Web,new
user_5162,test,145.1,5,0,0.0,iOS,new
user_5163,test,267.8,3,0,0.0,iOS,returning
user_5164,test,194.9,4,0,0.0,iOS,returning
user_5165,test,189.9,7,0,0.0,Android,new
user_5166,test,232.0,3,0,0.0,Web,new
user_5167,test,304.3,4,1,14.99,iOS,new
user_5168,test,227.7,5,0,0.0,Android,returning
user_5169,test,226.6,8,0,0.0,Android,new
user_5170,test,208.7,6,0,0.0,Web,returning
user_5171,test,180.6,7,0,0.0,Web,new
user_5172,test,253.3,4,0,0.0,Android,returning
user_5173,test,213.1,3,0,0.0,Android,new
user_5174,test,118.4,4,1,49.83,Web,new
user_5175,test,102.2,2,0,0.0,Android,new
user_5176,test,190.6,3,0,0.0,Web,returning
user_5177,test,272.3,8,0,0.0,iOS,returning
user_5178,test,244.8,5,0,0.0,Web,new
user_5179,test,197.1,7,0,0.0,Web,returning
user_5180,test,268.7,5,0,0.0,Web,returning
user_5181,test,124.4,5,0,0.0,Web,new
user_5182,test,188.0,7,0,0.0,Android,new
user_5183,test,195.5,4,0,0.0,Android,returning
user_5184,test,139.2,4,0,0.0,iOS,returning
user_5185,test,264.2,4,0,0.0,iOS,returning
user_5186,test,283.3,3,0,0.0,Android,new
user_5187,test,214.2,7,0,0.0,Android,new
user_5188,test,246.8,4,0,0.0,Android,new
user_5189,test,102.9,6,0,0.0,iOS,new
user_5190,test,198.1,3,0,0.0,Web,new
user_5191,test,227.7,5,0,0.0,Web,returning
user_5192,test,234.4,3,0,0.0,iOS,returning
user_5193,test,118.5,6,0,0.0,iOS,returning
user_5194,test,294.6,3,0,0.0,iOS,new
user_5195,test,158.0,3,0,0.0,Android,new
user_5196,test,190.9,2,0,0.0,Android,returning
user_5197,test,91.0,5,0,0.0,iOS,new
user_5198,test,189.6,5,0,0.0,iOS,new
user_5199,test,232.4,5,1,82.55,iOS,new
user_5200,test,132.4,5,0,0.0,Web,new
user_5201,test,71.6,4,0,0.0,iOS,new
user_5202,test,304.7,3,0,0.0,Android,new
user_5203,test,191.3,7,0,0.0,Web,new
user_5204,test,223.9,4,0,0.0,iOS,new
user_5205,test,141.6,6,0,0.0,Android,new
user_5206,test,229.9,7,1,31.61,iOS,new
user_5207,test,209.2,2,0,0.0,Web,returning
user_5208,test,221.4,3,0,0.0,iOS,returning
user_5209,test,204.5,2,0,0.0,iOS,new
user_5210,test,252.5,3,1,43.78,Web,returning
user_5211,test,331.4,1,0,0.0,Web,new
user_5212,test,233.9,1,0,0.0,iOS,new
user_5213,test,173.1,7,0,0.0,Android,new
user_5214,test,201.8,6,0,0.0,Web,returning
user_5215,test,199.4,6,0,0.0,iOS,new
user_5216,test,112.8,2,0,0.0,iOS,new
user_5217,test,247.1,6,0,0.0,iOS,returning
user_5218,test,301.7,4,0,0.0,iOS,returning
user_5219,test,136.8,9,0,0.0,Web,new
user_5220,test,201.5,3,0,0.0,Android,new
user_5221,test,127.4,4,0,0.0,iOS,new
user_5222,test,160.7,9,0,0.0,Android,returning
user_5223,test,82.5,6,1,68.11,iOS,returning
user_5224,test,217.1,6,0,0.0,iOS,new
user_5225,test,110.2,5,0,0.0,iOS,returning
user_5226,test,150.0,5,0,0.0,Web,new
user_5227,test,266.2,5,0,0.0,Web,returning
user_5228,test,208.4,8,0,0.0,iOS,returning
user_5229,test,260.9,7,0,0.0,Android,returning
user_5230,test,86.6,6,0,0.0,iOS,returning
user_5231,test,218.5,1,0,0.0,Web,returning
user_5232,test,280.5,4,0,0.0,Android,new
user_5233,test,187.5,6,0,0.0,iOS,new
user_5234,test,112.6,6,0,0.0,iOS,returning
user_5235,test,268.3,2,0,0.0,Android,returning
user_5236,test,139.6,4,0,0.0,iOS,new
user_5237,test,111.3,5,0,0.0,Web,returning
user_5238,test,122.5,4,0,0.0,iOS,new
user_5239,test,290.3,6,0,0.0,iOS,new
user_5240,test,122.0,5,0,0.0,Android,returning
user_5241,test,202.5,6,1,68.2,Android,returning
user_5242,test,197.6,6,0,0.0,Android,returning
user_5243,test,88.6,3,0,0.0,Web,returning
user_5244,test,166.5,3,0,0.0,iOS,new
user_5245,test,174.8,3,0,0.0,Web,returning
user_5246,test,173.1,4,0,0.0,Web,returning
user_5247,test,235.7,7,0,0.0,Web,new
user_5248,test,205.8,5,1,27.52,Android,new
user_5249,test,106.2,5,1,75.85,Web,returning
user_5250,test,217.9,5,0,0.0,Web,new
user_5251,test,273.6,7,0,0.0,Web,new
user_5252,test,112.6,6,1,79.21,iOS,returning
user_5253,test,244.7,7,0,0.0,iOS,returning
user_5254,test,219.6,6,0,0.0,iOS,new
user_5255,test,189.5,3,0,0.0,Android,returning
user_5256,test,246.2,4,0,0.0,iOS,returning
user_5257,test,242.8,3,0,0.0,Web,returning
user_5258,test,136.9,4,0,0.0,iOS,new
user_5259,test,261.9,6,0,0.0,iOS,new
user_5260,test,150.3,3,0,0.0,Web,new
user_5261,test,189.5,5,0,0.0,Android,new
user_5262,test,169.6,5,0,0.0,Web,returning
user_5263,test,142.6,5,0,0.0,Android,new
user_5264,test,241.4,5,0,0.0,Web,new
user_5265,test,190.6,6,0,0.0,Web,new
user_5266,test,156.9,10,0,0.0,Android,new
user_5267,test,258.7,6,0,0.0,iOS,new
user_5268,test,222.1,3,0,0.0,iOS,new
user_5269,test,295.1,7,0,0.0,Web,returning
user_5270,test,179.5,4,0,0.0,iOS,new
user_5271,test,218.9,6,0,0.0,iOS,returning
user_5272,test,153.6,4,0,0.0,Web,returning
user_5273,test,217.3,6,0,0.0,Android,new
user_5274,test,121.2,2,0,0.0,Android,new
user_5275,test,184.4,5,0,0.0,iOS,new
user_5276,test,262.9,3,0,0.0,iOS,new
user_5277,test,280.8,5,0,0.0,iOS,returning
user_5278,test,249.9,3,0,0.0,Web,returning
user_5279,test,254.9,5,0,0.0,Web,returning
user_5280,test,214.5,1,0,0.0,Web,returning
user_5281,test,246.7,5,0,0.0,Web,new
user_5282,test,207.0,3,0,0.0,Android,new
user_5283,test,271.0,6,0,0.0,Android,new
user_5284,test,114.7,2,0,0.0,Web,returning
user_5285,test,357.9,5,0,0.0,iOS,new
user_5286,test,146.2,7,0,0.0,iOS,new
user_5287,test,194.1,1,0,0.0,Web,new
user_5288,test,152.2,5,0,0.0,Web,returning
user_5289,test,224.7,1,0,0.0,Android,returning
user_5290,test,221.3,4,0,0.0,Web,returning
user_5291,test,221.1,5,0,0.0,Android,new
user_5292,test,4.3,4,1,4.48,iOS,returning
user_5293,test,136.6,4,0,0.0,iOS,returning
user_5294,test,75.0,4,1,114.99,iOS,returning
user_5295,test,192.2,7,0,0.0,Android,new
user_5296,test,162.1,4,0,0.0,iOS,returning
user_5297,test,234.7,5,0,0.0,iOS,new
user_5298,test,153.2,3,0,0.0,iOS,returning
user_5299,test,130.3,9,0,0.0,iOS,new
user_5300,test,97.6,6,0,0.0,iOS,new
user_5301,test,174.0,4,0,0.0,Android,new
user_5302,test,236.5,8,0,0.0,iOS,returning
user_5303,test,226.5,4,0,0.0,Android,new
user_5304,test,95.7,2,0,0.0,Android,returning
user_5305,test,113.0,3,0,0.0,Android,new
user_5306,test,233.2,4,0,0.0,Android,returning
user_5307,test,210.1,3,0,0.0,Web,returning
user_5308,test,143.9,3,0,0.0,iOS,new
user_5309,test,192.8,2,0,0.0,Web,new
user_5310,test,155.9,7,0,0.0,Web,new
user_5311,test,215.7,4,0,0.0,iOS,returning
user_5312,test,298.8,3,0,0.0,iOS,returning
user_5313,test,309.1,3,0,0.0,Web,returning
user_5314,test,200.3,5,0,0.0,iOS,new
user_5315,test,213.3,8,0,0.0,iOS,new
user_5316,test,259.4,7,0,0.0,Web,new
user_5317,test,233.5,6,0,0.0,Web,new
user_5318,test,82.3,3,0,0.0,Web,returning
user_5319,test,228.9,8,0,0.0,Android,new
user_5320,test,195.7,7,0,0.0,Android,returning
user_5321,test,152.3,3,0,0.0,Android,returning
user_5322,test,191.1,4,0,0.0,iOS,returning
user_5323,test,139.8,7,0,0.0,Web,new
user_5324,test,197.6,7,0,0.0,iOS,returning
user_5325,test,217.0,3,0,0.0,iOS,new
user_5326,test,208.5,6,0,0.0,Android,new
user_5327,test,234.4,5,0,0.0,Android,new
user_5328,test,164.0,5,0,0.0,Android,returning
user_5329,test,116.5,2,0,0.0,iOS,returning
user_5330,test,171.1,4,0,0.0,Android,returning
user_5331,test,173.3,7,0,0.0,Android,new
user_5332,test,200.2,3,0,0.0,iOS,new
user_5333,test,280.5,5,0,0.0,Android,returning
user_5334,test,143.9,5,0,0.0,Android,returning
user_5335,test,234.6,3,0,0.0,Android,new
user_5336,test,196.0,8,0,0.0,iOS,returning
user_5337,test,234.2,6,0,0.0,Android,returning
user_5338,test,282.4,6,0,0.0,Android,new
user_5339,test,173.5,4,0,0.0,Android,returning
user_5340,test,172.4,1,0,0.0,Web,returning
user_5341,test,289.3,4,0,0.0,Android,new
user_5342,test,300.3,6,0,0.0,Web,returning
user_5343,test,236.9,4,0,0.0,Web,returning
user_5344,test,241.0,8,1,106.75,Android,new
user_5345,test,147.2,2,0,0.0,Web,new
user_5346,test,236.6,6,0,0.0,Web,new
user_5347,test,230.2,7,0,0.0,Web,new
user_5348,test,153.6,3,0,0.0,iOS,new
user_5349,test,155.1,7,0,0.0,iOS,returning
user_5350,test,269.4,1,0,0.0,iOS,returning
user_5351,test,202.9,4,0,0.0,Web,new
user_5352,test,174.0,4,0,0.0,Android,returning
user_5353,test,142.8,2,0,0.0,Android,returning
user_5354,test,362.4,6,0,0.0,iOS,new
user_5355,test,261.2,5,0,0.0,iOS,returning
user_5356,test,76.7,5,0,0.0,iOS,returning
user_5357,test,93.8,7,0,0.0,Android,returning
user_5358,test,180.7,6,0,0.0,Web,returning
user_5359,test,188.3,8,0,0.0,iOS,returning
user_5360,test,268.1,5,0,0.0,Android,new
user_5361,test,186.6,6,0,0.0,Web,new
user_5362,test,239.2,2,0,0.0,Android,new
user_5363,test,215.7,6,1,29.21,Web,new
user_5364,test,231.2,1,0,0.0,Android,new
user_5365,test,202.9,4,0,0.0,Web,returning
user_5366,test,255.8,8,0,0.0,iOS,returning
user_5367,test,150.1,8,0,0.0,Android,new
user_5368,test,253.8,8,0,0.0,iOS,new
user_5369,test,243.3,7,0,0.0,Web,returning
user_5370,test,97.7,1,0,0.0,Android,returning
user_5371,test,112.2,5,0,0.0,Web,new
user_5372,test,142.7,5,1,16.9,iOS,new
user_5373,test,201.6,2,0,0.0,Android,new
user_5374,test,18.6,4,0,0.0,Android,returning
user_5375,test,147.0,6,1,72.1,Android,new
user_5376,test,259.3,4,0,0.0,Web,returning
user_5377,test,0.0,5,0,0.0,iOS,new
user_5378,test,41.0,7,0,0.0,Android,returning
user_5379,test,250.4,1,0,0.0,Android,new
user_5380,test,116.2,7,0,0.0,iOS,returning
user_5381,test,183.0,6,0,0.0,Android,returning
user_5382,test,224.4,6,0,0.0,Web,new
user_5383,test,196.3,5,0,0.0,Web,returning
user_5384,test,153.5,2,0,0.0,Android,returning
user_5385,test,166.4,2,0,0.0,iOS,new
user_5386,test,255.0,3,0,0.0,Web,new
user_5387,test,117.8,3,0,0.0,Android,returning
user_5388,test,176.6,7,0,0.0,iOS,new
user_5389,test,171.4,5,0,0.0,iOS,returning
user_5390,test,300.9,1,0,0.0,iOS,returning
user_5391,test,202.9,5,0,0.0,Web,new
user_5392,test,143.5,5,0,0.0,Android,new
user_5393,test,169.3,4,0,0.0,Web,returning
user_5394,test,182.4,3,0,0.0,Web,new
user_5395,test,205.8,4,0,0.0,iOS,new
user_5396,test,189.7,6,0,0.0,iOS,returning
user_5397,test,235.0,4,0,0.0,iOS,returning
user_5398,test,243.4,5,0,0.0,iOS,new
user_5399,test,142.9,7,0,0.0,Web,new
user_5400,test,145.3,5,0,0.0,Android,returning
user_5401,test,177.1,4,0,0.0,iOS,returning
user_5402,test,225.2,7,0,0.0,Web,new
user_5403,test,147.3,7,0,0.0,Web,returning
user_5404,test,158.3,6,0,0.0,Web,returning
user_5405,test,181.1,9,0,0.0,Android,returning
user_5406,test,167.2,6,0,0.0,Android,returning
user_5407,test,178.1,4,0,0.0,Web,returning
user_5408,test,236.7,5,0,0.0,Web,returning
user_5409,test,115.4,5,0,0.0,iOS,new
user_5410,test,201.3,6,1,74.68,Android,new
user_5411,test,137.5,2,0,0.0,Web,new
user_5412,test,193.0,4,0,0.0,Web,returning
user_5413,test,249.2,7,0,0.0,Android,returning
user_5414,test,234.8,7,0,0.0,Web,returning
user_5415,test,312.6,6,0,0.0,Web,returning
